1663052210;40.85474;-8.39646;-0.1465459;0.7130497; 
1663052212;40.85435;-8.395267;-0.1465251;0.7130429; 
1663052214;40.85476;-8.396288;-0.1465429;0.71305; 
1663052216;40.85498;-8.3957;-0.1465326;0.7130539; 
1663052218;40.85431;-8.397348;-0.1465614;0.7130421;  
1663052221;40.85399;-8.39848;-0.1465811;0.7130366; 
1663052224;40.85405;-8.398071;-0.146574;0.7130376;Florista
1663052228;40.85447;-8.397209;-0.146559;0.7130449; 
1663052232;40.85507;-8.39532;-0.146526;0.7130554; 
1663052248;40.85468;-8.396886;-0.1465533;0.7130488; 
1663052249;40.85406;-8.397889;-0.1465708;0.7130379; 
1663052250;40.85491;-8.395814;-0.1465346;0.7130526; 
1731340356;40.85173;-8.393409;-0.1464926;0.7129972; 
1812323488;40.85303;-8.390641;-0.1464443;0.7130199; 
1812325508;40.85755;-8.394654;-0.1465144;0.7130987;Funeraria
1966766030;40.85421;-8.390554;-0.1464428;0.7130405; 
1966766031;40.85422;-8.390622;-0.146444;0.7130406; 
1966766032;40.85447;-8.390479;-0.1464415;0.7130449; 
1966766034;40.85458;-8.390306;-0.1464384;0.713047; 
1966766036;40.8546;-8.390376;-0.1464397;0.7130472; 
1966766038;40.85507;-8.389899;-0.1464314;0.7130556; 
1966766040;40.85508;-8.389952;-0.1464323;0.7130557; 
1984233279;40.85342;-8.390715;-0.1464456;0.7130267;Bombeiros
1984233286;40.85362;-8.39057;-0.1464431;0.7130302; 
1984233326;40.85359;-8.391253;-0.146455;0.7130297; 
1984233450;40.85206;-8.392625;-0.1464789;0.713003; 
1984233459;40.85242;-8.392222;-0.1464719;0.7130092; 
1984233521;40.85189;-8.392796;-0.1464819;0.7129999; 
1984233528;40.85176;-8.393328;-0.1464912;0.7129977;Farmacia
1984233548;40.8517;-8.39329;-0.1464905;0.7129967; 
2302447609;40.85366;-8.392886;-0.1464835;0.7130309; 
2302451692;40.85385;-8.392752;-0.1464812;0.7130342; 
2302475372;40.85032;-8.40152;-0.1466342;0.7129726;Igreja 
2302475380;40.85511;-8.393477;-0.1464938;0.7130562; 
2302475382;40.85305;-8.398287;-0.1465778;0.7130203; 
2302475384;40.8521;-8.400726;-0.1466203;0.7130036; 
2302475387;40.8499;-8.401863;-0.1466402;0.7129653; 
2302475389;40.85284;-8.398764;-0.1465861;0.7130166; 
2302475391;40.8548;-8.394175;-0.146506;0.7130508; 
